Date,price_24k,price_22k,price_18k
2017-09-25,2726.37,2497.35,2044.78
2017-09-26,2721.52,2492.91,2041.14
2017-09-27,2696.49,2469.98,2022.37
2017-09-28,2708.13,2480.65,2031.1
2017-09-29,2692.91,2466.7,2019.68
2017-10-02,2671.69,2447.26,2003.76
2017-10-03,2680.55,2455.38,2010.41
2017-10-04,2679.92,2454.81,2009.94
2017-10-05,2654.63,2431.64,1990.97
2017-10-06,2665.97,2442.03,1999.48
2017-10-09,2695.77,2469.33,2021.83
2017-10-10,2714.3,2486.29,2035.72
2017-10-11,2696.94,2470.39,2022.7
2017-10-12,2711.28,2483.53,2033.46
2017-10-13,2721.8,2493.16,2041.35
2017-10-16,2702.86,2475.82,2027.15
2017-10-17,2668.61,2444.45,2001.46
2017-10-18,2671.8,2447.37,2003.85
2017-10-19,2691.02,2464.97,2018.26
2017-10-20,2665.59,2441.68,1999.19
2017-10-23,2674.41,2449.76,2005.81
2017-10-24,2665.92,2441.98,1999.44
2017-10-25,2668.59,2444.43,2001.44
2017-10-26,2639.8,2418.05,1979.85
2017-10-27,2634.59,2413.29,1975.95
2017-10-30,2657.42,2434.2,1993.07
2017-10-31,2641.35,2419.48,1981.01
2017-11-01,2649.1,2426.57,1986.82
2017-11-02,2646.05,2423.78,1984.53
2017-11-03,2626.39,2405.77,1969.79
2017-11-06,2661.07,2437.54,1995.81
2017-11-07,2645.02,2422.84,1983.77
2017-11-08,2685.06,2459.52,2013.8
2017-11-09,2682.94,2457.58,2012.21
2017-11-10,2657.75,2434.5,1993.31
2017-11-13,2675.88,2451.11,2006.91
2017-11-14,2696.14,2469.66,2022.1
2017-11-15,2684.59,2459.09,2013.44
2017-11-16,2686.48,2460.82,2014.86
2017-11-17,2716.71,2488.5,2037.53
2017-11-20,2659.76,2436.34,1994.82
2017-11-21,2678.27,2453.29,2008.7
2017-11-22,2689.27,2463.37,2016.95
2017-11-24,2671.54,2447.13,2003.66
2017-11-27,2684.85,2459.33,2013.64
2017-11-28,2682.1,2456.8,2011.57
2017-11-29,2657.48,2434.25,1993.11
2017-11-30,2636.77,2415.29,1977.58
2017-12-01,2651.85,2429.1,1988.89
2017-12-04,2642.91,2420.91,1982.18
2017-12-05,2610.18,2390.92,1957.63
2017-12-06,2612.89,2393.4,1959.66
2017-12-07,2592.35,2374.59,1944.26
2017-12-08,2583.9,2366.85,1937.92
2017-12-11,2578.01,2361.46,1933.51
2017-12-12,2562.33,2347.1,1921.75
2017-12-13,2584.62,2367.51,1938.46
2017-12-14,2592.78,2374.98,1944.58
2017-12-15,2592.0,2374.27,1944.0
2017-12-18,2600.1,2381.69,1950.07
2017-12-19,2602.19,2383.6,1951.64
2017-12-20,2607.12,2388.13,1955.34
2017-12-21,2606.23,2387.31,1954.67
2017-12-22,2624.72,2404.24,1968.54
2017-12-26,2642.66,2420.67,1981.99
2017-12-27,2649.36,2426.81,1987.02
2017-12-28,2667.58,2443.51,2000.69
2017-12-29,2690.51,2464.5,2017.88
2018-01-02,2697.54,2470.94,2023.15
2018-01-03,2685.42,2459.85,2014.07
2018-01-04,2690.22,2464.24,2017.66
2018-01-05,2689.95,2463.99,2017.46
2018-01-08,2682.05,2456.76,2011.54
2018-01-09,2675.9,2451.13,2006.93
2018-01-10,2695.33,2468.92,2021.5
2018-01-11,2707.14,2479.74,2030.35
2018-01-12,2729.61,2500.32,2047.21
2018-01-16,2727.22,2498.14,2045.42
2018-01-17,2752.89,2521.64,2064.66
2018-01-18,2720.98,2492.42,2040.73
2018-01-19,2734.91,2505.18,2051.18
2018-01-22,2731.34,2501.9,2048.5
2018-01-23,2743.25,2512.82,2057.44
2018-01-24,2779.09,2545.64,2084.31
2018-01-25,2784.85,2550.92,2088.64
2018-01-26,2762.56,2530.51,2071.92
2018-01-30,2733.59,2503.97,2050.19
2018-01-31,2745.28,2514.68,2058.96
2018-02-01,2751.62,2520.48,2063.71
2018-02-02,2743.21,2512.78,2057.41
2018-02-05,2748.52,2517.65,2061.39
2018-02-06,2742.06,2511.73,2056.55
2018-02-07,2697.97,2471.34,2023.47
2018-02-08,2718.18,2489.85,2038.64
2018-02-09,2720.49,2491.97,2040.37
2018-02-12,2733.73,2504.1,2050.3
2018-02-13,2744.87,2514.3,2058.65
2018-02-14,2800.04,2564.84,2100.03
2018-02-15,2783.24,2549.45,2087.43
2018-02-16,2779.66,2546.17,2084.75
2018-02-20,2755.77,2524.29,2066.83
2018-02-21,2773.66,2540.67,2080.24
2018-02-22,2776.19,2542.99,2082.14
2018-02-23,2773.59,2540.61,2080.19
2018-02-26,2768.19,2535.66,2076.14
2018-02-27,2739.84,2509.69,2054.88
2018-02-28,2745.32,2514.71,2058.99
2018-03-01,2732.85,2503.29,2049.64
2018-03-02,2767.2,2534.76,2075.4
2018-03-05,2762.47,2530.43,2071.85
2018-03-06,2787.11,2552.99,2090.33
2018-03-07,2766.38,2534.01,2074.79
2018-03-08,2753.71,2522.39,2065.28
2018-03-09,2767.39,2534.93,2075.54
2018-03-12,2755.79,2524.3,2066.84
2018-03-13,2768.54,2535.98,2076.4
2018-03-14,2760.41,2528.53,2070.31
2018-03-15,2744.94,2514.36,2058.7
2018-03-16,2740.96,2510.72,2055.72
2018-03-19,2754.6,2523.21,2065.95
2018-03-20,2748.79,2517.89,2061.59
2018-03-21,2769.86,2537.19,2077.4
2018-03-22,2775.12,2542.01,2081.34
2018-03-23,2826.7,2589.26,2120.03
2018-03-26,2831.07,2593.26,2123.31
2018-03-27,2789.89,2555.54,2092.42
2018-03-28,2762.86,2530.78,2072.15
2018-03-29,2770.73,2537.99,2078.05
2018-04-02,2809.27,2573.29,2106.95
2018-04-03,2791.28,2556.81,2093.46
2018-04-04,2787.47,2553.32,2090.6
2018-04-05,2767.31,2534.85,2075.48
2018-04-06,2777.47,2544.16,2083.1
2018-04-09,2788.49,2554.26,2091.37
2018-04-10,2798.9,2563.79,2099.17
2018-04-11,2831.55,2593.7,2123.66
2018-04-12,2805.16,2569.53,2103.87
2018-04-13,2822.28,2585.21,2116.71
2018-04-16,2824.48,2587.22,2118.36
2018-04-17,2833.97,2595.92,2125.48
2018-04-18,2853.06,2613.4,2139.79
2018-04-19,2858.27,2618.18,2143.7
2018-04-20,2841.34,2602.67,2131.01
2018-04-23,2814.65,2578.22,2110.99
2018-04-24,2848.49,2609.22,2136.37
2018-04-25,2821.11,2584.13,2115.83
2018-04-26,2831.53,2593.68,2123.65
2018-04-27,2839.81,2601.27,2129.86
2018-04-30,2818.72,2581.95,2114.04
2018-05-01,2785.46,2551.48,2089.09
2018-05-02,2797.08,2562.12,2097.81
2018-05-03,2826.75,2589.3,2120.06
2018-05-04,2813.34,2577.02,2110.0
2018-05-07,2818.61,2581.85,2113.96
2018-05-08,2831.19,2593.37,2123.39
2018-05-09,2831.52,2593.67,2123.64
2018-05-10,2871.46,2630.26,2153.6
2018-05-11,2857.79,2617.74,2143.35
2018-05-14,2852.05,2612.48,2139.04
2018-05-15,2804.51,2568.93,2103.38
2018-05-16,2839.78,2601.24,2129.83
2018-05-17,2818.81,2582.03,2114.11
2018-05-18,2826.51,2589.08,2119.88
2018-05-21,2819.66,2582.81,2114.75
2018-05-22,2840.59,2601.98,2130.44
2018-05-23,2836.56,2598.28,2127.42
2018-05-24,2877.46,2635.75,2158.09
2018-05-25,2860.24,2619.98,2145.18
2018-05-29,2814.35,2577.94,2110.76
2018-05-30,2850.84,2611.37,2138.13
2018-05-31,2818.52,2581.76,2113.89
2018-06-01,2807.24,2571.43,2105.43
2018-06-04,2782.35,2548.63,2086.76
2018-06-05,2797.45,2562.46,2098.08
2018-06-06,2797.83,2562.82,2098.38
2018-06-07,2790.43,2556.04,2092.83
2018-06-08,2813.35,2577.03,2110.01
2018-06-11,2819.26,2582.44,2114.44
2018-06-12,2810.18,2574.12,2107.63
2018-06-13,2831.59,2593.74,2123.7
2018-06-14,2841.65,2602.95,2131.23
2018-06-15,2791.92,2557.4,2093.94
2018-06-18,2792.14,2557.6,2094.11
2018-06-19,2789.19,2554.9,2091.89
2018-06-20,2781.2,2547.58,2085.9
2018-06-21,2784.67,2550.76,2088.51
2018-06-22,2763.93,2531.76,2072.94
2018-06-25,2761.01,2529.09,2070.76
2018-06-26,2760.98,2529.05,2070.73
2018-06-27,2753.63,2522.33,2065.23
2018-06-28,2777.75,2544.42,2083.31
2018-06-29,2767.71,2535.22,2075.78
2018-07-02,2727.85,2498.71,2045.89
2018-07-03,2764.27,2532.07,2073.2
2018-07-05,2788.39,2554.16,2091.29
2018-07-06,2785.36,2551.39,2089.02
2018-07-09,2781.06,2547.45,2085.79
2018-07-10,2767.72,2535.23,2075.79
2018-07-11,2753.03,2521.78,2064.77
2018-07-12,2750.7,2519.64,2063.03
2018-07-13,2731.6,2502.14,2048.7
2018-07-16,2726.17,2497.17,2044.63
2018-07-17,2708.06,2480.58,2031.04
2018-07-18,2695.03,2468.65,2021.28
2018-07-19,2696.66,2470.14,2022.5
2018-07-20,2724.96,2496.06,2043.72
2018-07-23,2704.83,2477.62,2028.62
2018-07-24,2722.97,2494.24,2042.23
2018-07-25,2724.22,2495.38,2043.16
2018-07-26,2711.9,2484.1,2033.93
2018-07-27,2702.0,2475.03,2026.5
2018-07-30,2694.21,2467.9,2020.66
2018-07-31,2702.26,2475.27,2026.7
2018-08-01,2682.09,2456.79,2011.56
2018-08-02,2658.63,2435.3,1993.97
2018-08-03,2678.57,2453.57,2008.93
2018-08-06,2661.92,2438.32,1996.44
2018-08-07,2675.99,2451.2,2006.99
2018-08-08,2674.28,2449.64,2005.71
2018-08-09,2667.24,2443.2,2000.43
2018-08-10,2690.6,2464.59,2017.95
2018-08-13,2646.04,2423.77,1984.53
2018-08-14,2682.95,2457.59,2012.22
2018-08-15,2648.13,2425.69,1986.1
2018-08-16,2672.06,2447.6,2004.04
2018-08-17,2647.96,2425.53,1985.97
2018-08-20,2662.75,2439.08,1997.06
2018-08-21,2674.04,2449.42,2005.53
2018-08-22,2685.03,2459.48,2013.77
2018-08-23,2663.39,2439.66,1997.54
2018-08-24,2725.5,2496.56,2044.13
2018-08-27,2711.78,2483.99,2033.84
2018-08-28,2715.18,2487.1,2036.38
2018-08-29,2731.7,2502.24,2048.78
2018-08-30,2730.53,2501.16,2047.89
2018-08-31,2755.56,2524.09,2066.67
2018-09-04,2725.26,2496.34,2043.95
2018-09-05,2756.41,2524.87,2067.31
2018-09-06,2768.72,2536.15,2076.54
2018-09-07,2760.66,2528.77,2070.5
2018-09-10,2765.26,2532.98,2073.95
2018-09-11,2784.28,2550.4,2088.21
2018-09-12,2827.05,2589.57,2120.29
2018-09-13,2779.56,2546.08,2084.67
2018-09-14,2767.3,2534.85,2075.48
2018-09-17,2780.79,2547.21,2085.59
2018-09-18,2790.99,2556.55,2093.24
2018-09-19,2826.2,2588.8,2119.65
2018-09-20,2805.55,2569.89,2104.17
2018-09-21,2758.26,2526.56,2068.69
2018-09-24,2785.07,2551.12,2088.8
2018-09-25,2827.98,2590.43,2120.98
2018-09-26,2805.78,2570.09,2104.33
2018-09-27,2766.12,2533.76,2074.59
2018-09-28,2794.54,2559.8,2095.9
2018-10-01,2767.23,2534.79,2075.43
2018-10-02,2851.22,2611.72,2138.42
2018-10-03,2823.2,2586.05,2117.4
2018-10-04,2842.55,2603.77,2131.91
2018-10-05,2866.34,2625.56,2149.75
2018-10-08,2808.84,2572.9,2106.63
2018-10-09,2820.33,2583.42,2115.25
2018-10-10,2850.56,2611.11,2137.92
2018-10-11,2934.5,2688.0,2200.87
2018-10-12,2904.31,2660.35,2178.23
2018-10-15,2905.02,2661.0,2178.76
2018-10-16,2923.09,2677.55,2192.32
2018-10-17,2889.95,2647.19,2167.46
2018-10-18,2914.88,2670.03,2186.16
2018-10-19,2921.48,2676.08,2191.11
2018-10-22,2884.42,2642.13,2163.31
2018-10-23,2928.88,2682.85,2196.66
2018-10-24,2890.39,2647.59,2167.79
2018-10-25,2893.41,2650.37,2170.06
2018-10-26,2901.41,2657.69,2176.05
2018-10-29,2878.83,2637.0,2159.12
2018-10-30,2892.66,2649.68,2169.5
2018-10-31,2870.61,2629.48,2152.95
2018-11-01,2943.42,2696.17,2207.56
2018-11-02,2901.19,2657.49,2175.9
2018-11-05,2882.59,2640.45,2161.94
2018-11-06,2866.75,2625.95,2150.07
2018-11-07,2886.96,2644.46,2165.22
2018-11-08,2845.77,2606.73,2134.33
2018-11-09,2827.55,2590.03,2120.66
2018-11-12,2798.98,2563.87,2099.24
2018-11-13,2821.47,2584.46,2116.1
2018-11-14,2817.47,2580.8,2113.1
2018-11-15,2823.05,2585.91,2117.29
2018-11-16,2821.72,2584.7,2116.29
2018-11-19,2822.45,2585.36,2116.84
2018-11-20,2809.66,2573.64,2107.24
2018-11-21,2814.49,2578.07,2110.87
2018-11-23,2780.7,2547.12,2085.53
2018-11-26,2772.41,2539.52,2079.3
2018-11-27,2757.41,2525.79,2068.06
2018-11-28,2783.38,2549.58,2087.53
2018-11-29,2778.51,2545.12,2083.88
2018-11-30,2742.98,2512.57,2057.24
2018-12-03,2767.43,2534.97,2075.58
2018-12-04,2812.51,2576.26,2109.38
2018-12-06,2821.04,2584.07,2115.78
2018-12-07,2836.05,2597.82,2127.04
2018-12-10,2853.59,2613.89,2140.19
2018-12-11,2903.96,2660.03,2177.97
2018-12-12,2905.41,2661.35,2179.06
2018-12-13,2882.66,2640.52,2161.99
2018-12-14,2845.46,2606.44,2134.09
2018-12-17,2883.94,2641.69,2162.95
2018-12-18,2875.25,2633.73,2156.43
2018-12-19,2840.86,2602.23,2130.65
2018-12-20,2871.64,2630.43,2153.73
2018-12-21,2833.83,2595.79,2125.38
2018-12-24,2858.28,2618.18,2143.71
2018-12-26,2866.19,2625.43,2149.64
2018-12-27,2880.79,2638.8,2160.59
2018-12-28,2880.07,2638.14,2160.05
2018-12-31,2873.69,2632.3,2155.27
2019-01-02,2871.01,2629.85,2153.26
2019-01-03,2905.6,2661.53,2179.2
2019-01-04,2899.15,2655.62,2174.36
2019-01-07,2876.36,2634.74,2157.27
2019-01-08,2880.07,2638.14,2160.05
2019-01-09,2915.31,2670.43,2186.49
2019-01-10,2914.02,2669.24,2185.52
2019-01-11,2926.48,2680.65,2194.86
2019-01-14,2916.52,2671.53,2187.39
2019-01-15,2939.53,2692.61,2204.64
2019-01-16,2952.18,2704.2,2214.13
2019-01-17,2962.12,2713.3,2221.59
2019-01-18,2926.07,2680.28,2194.55
2019-01-22,2948.18,2700.53,2211.14
2019-01-23,2938.43,2691.6,2203.82
2019-01-24,2926.27,2680.47,2194.7
2019-01-25,2961.16,2712.42,2220.87
2019-01-28,2971.94,2722.3,2228.96
2019-01-29,2990.02,2738.86,2242.51
2019-01-30,3016.22,2762.86,2262.17
2019-01-31,3017.57,2764.1,2263.18
2019-02-01,3014.56,2761.33,2260.92
2019-02-04,3019.24,2765.62,2264.43
2019-02-05,3028.87,2774.44,2271.65
2019-02-06,3021.62,2767.8,2266.21
2019-02-07,3011.72,2758.74,2258.79
2019-02-08,3023.28,2769.33,2267.46
2019-02-11,2989.79,2738.65,2242.35
2019-02-12,2998.19,2746.35,2248.65
2019-02-13,2984.16,2733.49,2238.12
2019-02-14,2984.2,2733.53,2238.15
2019-02-15,3009.25,2756.48,2256.94
2019-02-19,3089.21,2829.71,2316.91
2019-02-20,3092.27,2832.52,2319.2
2019-02-21,3033.92,2779.07,2275.44
2019-02-22,3042.07,2786.54,2281.55
2019-02-25,3027.96,2773.61,2270.97
2019-02-26,3028.64,2774.24,2271.48
2019-02-27,3005.37,2752.92,2254.03
2019-02-28,3004.75,2752.35,2253.56
2019-03-01,2951.62,2703.69,2213.72
2019-03-04,2932.4,2686.08,2199.3
2019-03-05,2922.3,2676.83,2191.73
2019-03-06,2922.41,2676.92,2191.8
2019-03-07,2904.32,2660.36,2178.24
2019-03-08,2939.29,2692.39,2204.47
2019-03-11,2899.97,2656.37,2174.98
2019-03-12,2908.64,2664.32,2181.48
2019-03-13,2936.08,2689.45,2202.06
2019-03-14,2899.48,2655.92,2174.61
2019-03-15,2902.03,2658.26,2176.52
2019-03-18,2882.62,2640.48,2161.97
2019-03-19,2878.98,2637.15,2159.24
2019-03-20,2898.3,2654.85,2173.73
2019-03-21,2890.1,2647.33,2167.58
2019-03-22,2906.7,2662.54,2180.03
2019-03-25,2939.32,2692.42,2204.49
2019-03-26,2912.41,2667.76,2184.3
2019-03-27,2923.89,2678.28,2192.91
2019-03-28,2876.64,2635.0,2157.48
2019-03-29,2889.18,2646.49,2166.88
2019-04-01,2876.0,2634.41,2157.0
2019-04-02,2869.84,2628.77,2152.38
2019-04-03,2857.79,2617.74,2143.34
2019-04-04,2853.3,2613.62,2139.98
2019-04-05,2861.4,2621.04,2146.05
2019-04-08,2884.16,2641.89,2163.12
2019-04-09,2914.84,2669.99,2186.13
2019-04-10,2915.13,2670.26,2186.34
2019-04-11,2864.44,2623.83,2148.33
2019-04-12,2880.91,2638.91,2160.68
2019-04-15,2861.3,2620.95,2145.97
2019-04-16,2856.28,2616.35,2142.21
2019-04-17,2858.45,2618.34,2143.84
2019-04-18,2837.98,2599.59,2128.49
2019-04-22,2839.87,2601.32,2129.9
2019-04-23,2859.17,2619.0,2144.38
2019-04-24,2860.65,2620.36,2145.49
2019-04-25,2875.18,2633.67,2156.39
2019-04-26,2898.34,2654.88,2173.76
2019-04-29,2871.06,2629.89,2153.29
2019-04-30,2879.24,2637.39,2159.43
2019-05-01,2865.56,2624.86,2149.17
2019-05-02,2842.54,2603.76,2131.9
2019-05-03,2855.23,2615.39,2141.42
2019-05-06,2850.25,2610.83,2137.68
2019-05-07,2863.83,2623.27,2147.88
2019-05-08,2875.65,2634.1,2156.74
2019-05-09,2888.99,2646.32,2166.75
2019-05-10,2910.48,2666.0,2182.86
2019-05-13,2922.7,2677.19,2192.03
2019-05-14,2939.47,2692.56,2204.6
2019-05-15,2930.18,2684.05,2197.64
2019-05-16,2900.6,2656.95,2175.45
2019-05-17,2877.96,2636.21,2158.47
2019-05-20,2883.48,2641.26,2162.61
2019-05-21,2867.91,2627.01,2150.94
2019-05-22,2871.52,2630.31,2153.64
2019-05-23,2890.37,2647.58,2167.78
2019-05-24,2885.19,2642.83,2163.89
2019-05-28,2861.34,2620.98,2146.0
2019-05-29,2876.91,2635.25,2157.68
2019-05-30,2889.03,2646.35,2166.77
2019-05-31,2937.93,2691.14,2203.45
2019-06-03,2958.5,2709.99,2218.88
2019-06-04,2942.72,2695.53,2207.04
2019-06-05,2970.62,2721.08,2227.96
2019-06-06,2994.21,2742.7,2245.66
2019-06-07,2990.84,2739.61,2243.13
2019-06-10,2953.41,2705.32,2215.06
2019-06-11,2964.81,2715.77,2223.61
2019-06-12,2971.24,2721.65,2228.43
2019-06-13,3001.02,2748.93,2250.77
2019-06-14,3007.35,2754.73,2255.51
2019-06-17,3002.93,2750.69,2252.2
2019-06-18,3035.46,2780.48,2276.6
2019-06-19,3015.93,2762.59,2261.95
2019-06-20,3128.97,2866.14,2346.73
2019-06-21,3132.34,2869.23,2349.26
2019-06-24,3163.4,2897.67,2372.55
2019-06-25,3166.22,2900.26,2374.67
2019-06-26,3160.43,2894.95,2370.32
2019-06-27,3151.68,2886.94,2363.76
2019-06-28,3142.01,2878.08,2356.51
2019-07-01,3071.16,2813.19,2303.37
2019-07-02,3123.53,2861.15,2342.65
2019-07-03,3148.79,2884.29,2361.59
2019-07-05,3086.76,2827.48,2315.07
2019-07-08,3073.95,2815.74,2305.46
2019-07-09,3093.47,2833.62,2320.11
2019-07-10,3117.51,2855.64,2338.13
2019-07-11,3086.75,2827.46,2315.06
2019-07-12,3112.76,2851.29,2334.57
2019-07-15,3110.64,2849.35,2332.98
2019-07-16,3114.73,2853.09,2336.05
2019-07-17,3148.21,2883.76,2361.16
2019-07-18,3153.85,2888.92,2365.39
2019-07-19,3154.57,2889.59,2365.93
2019-07-22,3154.1,2889.15,2365.57
2019-07-23,3157.65,2892.41,2368.24
2019-07-24,3157.25,2892.04,2367.94
2019-07-25,3145.01,2880.82,2358.75
2019-07-26,3153.66,2888.76,2365.25
2019-07-29,3143.31,2879.27,2357.48
2019-07-30,3169.35,2903.12,2377.01
2019-07-31,3167.21,2901.17,2375.41
2019-08-01,3170.63,2904.29,2377.97
2019-08-02,3220.73,2950.19,2415.55
2019-08-05,3280.0,3004.48,2460.0
2019-08-06,3385.67,3101.27,2539.25
2019-08-07,3451.86,3161.91,2588.9
2019-08-08,3426.75,3138.9,2570.06
2019-08-09,3390.83,3106.0,2543.12
2019-08-12,3437.84,3149.07,2578.38
2019-08-13,3457.09,3166.69,2592.81
2019-08-14,3464.25,3173.25,2598.18
2019-08-15,3499.83,3205.84,2624.87
2019-08-16,3487.6,3194.64,2615.7
2019-08-19,3431.33,3143.1,2573.5
2019-08-20,3482.68,3190.14,2612.01
2019-08-21,3473.74,3181.94,2605.3
2019-08-22,3438.96,3150.09,2579.22
2019-08-23,3529.95,3233.43,2647.46
2019-08-26,3508.75,3214.01,2631.56
2019-08-27,3575.11,3274.8,2681.34
2019-08-28,3536.79,3239.7,2652.59
2019-08-29,3537.79,3240.62,2653.34
2019-08-30,3500.87,3206.8,2625.65
2019-09-03,3576.65,3276.21,2682.48
2019-09-04,3611.64,3308.27,2708.73
2019-09-05,3505.77,3211.28,2629.33
2019-09-06,3497.28,3203.51,2622.96
2019-09-09,3461.43,3170.67,2596.07
2019-09-10,3454.26,3164.1,2590.69
2019-09-11,3452.54,3162.53,2589.41
2019-09-12,3448.07,3158.43,2586.05
2019-09-13,3416.94,3129.92,2562.71
2019-09-16,3432.13,3143.83,2574.1
2019-09-17,3471.94,3180.3,2603.96
2019-09-18,3475.58,3183.63,2606.69
2019-09-19,3446.53,3157.03,2584.9
2019-09-20,3475.49,3183.55,2606.61
2019-09-23,3487.54,3194.58,2615.65
2019-09-24,3486.96,3194.06,2615.22
2019-09-25,3448.34,3158.68,2586.25
2019-09-26,3456.2,3165.88,2592.15
2019-09-27,3432.36,3144.04,2574.27
2019-09-30,3322.13,3043.07,2491.6
2019-10-01,3379.27,3095.41,2534.45
2019-10-02,3431.16,3142.94,2573.37
2019-10-03,3447.12,3157.56,2585.34
2019-10-04,3439.17,3150.28,2579.38
2019-10-07,3409.89,3123.46,2557.42
2019-10-08,3434.99,3146.45,2576.24
2019-10-09,3448.14,3158.5,2586.11
2019-10-10,3431.89,3143.61,2573.91
2019-10-11,3383.61,3099.38,2537.71
2019-10-14,3400.98,3115.3,2550.74
2019-10-15,3394.42,3109.28,2545.81
2019-10-16,3433.02,3144.64,2574.76
2019-10-17,3436.22,3147.58,2577.17
2019-10-18,3417.33,3130.28,2563.0
2019-10-21,3385.31,3100.94,2538.98
2019-10-22,3387.28,3102.75,2540.46
2019-10-23,3404.59,3118.6,2553.44
2019-10-24,3407.81,3121.55,2555.85
2019-10-25,3432.07,3143.78,2574.05
2019-10-28,3393.08,3108.06,2544.81
2019-10-29,3381.71,3097.64,2536.28
2019-10-30,3402.99,3117.14,2552.24
2019-10-31,3449.59,3159.82,2587.19
2019-11-01,3440.86,3151.83,2580.64
2019-11-04,3418.66,3131.49,2563.99
2019-11-05,3380.22,3096.29,2535.17
2019-11-06,3396.65,3111.33,2547.49
2019-11-07,3342.33,3061.58,2506.75
2019-11-08,3353.4,3071.71,2515.05
2019-11-11,3340.09,3059.52,2505.07
2019-11-12,3341.51,3060.82,2506.13
2019-11-13,3373.28,3089.92,2529.96
2019-11-14,3413.7,3126.94,2560.27
2019-11-15,3394.5,3109.36,2545.87
2019-11-18,3391.0,3106.16,2543.25
2019-11-19,3407.4,3121.18,2555.55
2019-11-20,3403.41,3117.53,2552.56
2019-11-21,3375.96,3092.38,2531.97
2019-11-22,3374.65,3091.18,2530.99
2019-11-25,3361.63,3079.26,2521.22
2019-11-26,3364.18,3081.59,2523.13
2019-11-27,3337.7,3057.33,2503.27
2019-11-29,3371.32,3088.13,2528.49
2019-12-02,3371.99,3088.74,2528.99
2019-12-03,3403.99,3118.06,2552.99
2019-12-04,3410.2,3123.74,2557.65
2019-12-05,3394.12,3109.01,2545.59
2019-12-06,3348.75,3067.46,2511.56
2019-12-09,3344.6,3063.66,2508.45
2019-12-10,3336.81,3056.52,2502.61
2019-12-11,3354.67,3072.88,2516.01
2019-12-12,3335.27,3055.11,2501.45
2019-12-13,3347.47,3066.29,2510.61
2019-12-16,3352.24,3070.65,2514.18
2019-12-17,3362.3,3079.87,2521.73
2019-12-18,3371.68,3088.46,2528.76
2019-12-19,3373.81,3090.41,2530.36
2019-12-20,3376.86,3093.2,2532.64
2019-12-23,3385.25,3100.89,2538.94
2019-12-24,3432.15,3143.85,2574.11
2019-12-26,3471.48,3179.88,2603.61
2019-12-27,3470.17,3178.67,2602.63
2019-12-30,3472.39,3180.71,2604.29
2019-12-31,3483.76,3191.12,2612.82
2020-01-02,3481.2,3188.78,2610.9
2020-01-03,3557.03,3258.24,2667.77
2020-01-06,3611.98,3308.57,2708.98
2020-01-07,3627.72,3322.99,2720.79
2020-01-08,3613.16,3309.66,2709.87
2020-01-09,3562.62,3263.36,2671.96
2020-01-10,3565.04,3265.57,2673.78
2020-01-13,3532.2,3235.49,2649.15
2020-01-14,3506.9,3212.32,2630.17
2020-01-15,3535.25,3238.29,2651.44
2020-01-16,3521.86,3226.02,2641.4
2020-01-17,3555.55,3256.88,2666.66
2020-01-21,3554.35,3255.78,2665.76
2020-01-22,3558.79,3259.85,2669.09
2020-01-23,3575.44,3275.11,2681.58
2020-01-24,3602.57,3299.95,2701.92
2020-01-27,3615.84,3312.11,2711.88
2020-01-28,3604.21,3301.46,2703.16
2020-01-29,3595.01,3293.03,2696.26
2020-01-30,3629.93,3325.02,2722.45
2020-01-31,3645.86,3339.61,2734.39
2020-02-03,3625.45,3320.91,2719.09
2020-02-04,3554.76,3256.16,2666.07
2020-02-05,3561.0,3261.88,2670.75
2020-02-06,3581.71,3280.85,2686.28
2020-02-07,3604.35,3301.58,2703.26
2020-02-10,3620.67,3316.53,2715.5
2020-02-11,3587.89,3286.51,2690.92
2020-02-12,3591.78,3290.07,2693.83
2020-02-13,3610.48,3307.2,2707.86
2020-02-14,3626.49,3321.87,2719.87
2020-02-18,3670.29,3361.98,2752.71
2020-02-19,3699.16,3388.43,2774.37
2020-02-20,3733.22,3419.63,2799.92
2020-02-21,3812.82,3492.54,2859.62
2020-02-24,3865.27,3540.59,2898.95
2020-02-25,3814.8,3494.36,2861.1
2020-02-26,3789.5,3471.18,2842.13
2020-02-27,3778.61,3461.21,2833.96
2020-02-28,3617.14,3313.3,2712.85
2020-03-02,3693.62,3383.35,2770.21
2020-03-03,3844.77,3521.81,2883.58
2020-03-04,3869.71,3544.66,2902.28
2020-03-05,3966.9,3633.68,2975.17
2020-03-06,3967.31,3634.05,2975.48
2020-03-09,3983.64,3649.01,2987.73
2020-03-10,3968.91,3635.52,2976.68
2020-03-11,3915.96,3587.02,2936.97
2020-03-12,3820.02,3499.14,2865.02
2020-03-13,3669.43,3361.2,2752.07
2020-03-16,3530.6,3234.03,2647.95
2020-03-17,3684.6,3375.09,2763.45
2020-03-18,3515.31,3220.03,2636.48
2020-03-19,3564.5,3265.08,2673.37
2020-03-20,3585.99,3284.77,2689.5
2020-03-23,3809.86,3489.83,2857.39
2020-03-24,4083.63,3740.61,3062.72
2020-03-25,4054.58,3713.99,3040.93
2020-03-26,4023.75,3685.75,3017.81
2020-03-27,3901.39,3573.67,2926.04
2020-03-30,3935.38,3604.81,2951.54
2020-03-31,3838.42,3515.99,2878.82
2020-04-01,3822.01,3500.96,2866.51
2020-04-02,4054.38,3713.82,3040.79
2020-04-03,4051.75,3711.4,3038.81
